Year_of_Birth,Marital_Status,Disposable_Income,No_of_Kids_in_home,No_of_Teen_in_home,Recency,Discounted_Purchases,WebPurchases,CatalogPurchases,StorePurchases,Amount_on_Wines,Amount_on_Fruits,Amount_on_MeatProducts,Amount_on_FishProducts,Amount_on_SweetProducts,Amount_on_GoldProds,WebVisitsMonth,Cmp3Accepted,Cmp4Accepted,Cmp5Accepted,Cmp1Accepted,Cmp2Accepted,Any_Complain,Enrol_year,Enrol_Month,Enrol_Age,Enrol_day,Enrol_wkday,Year_Birth_Clus,CatPurchase_Clus,WebPurchuse_Clus,WebVisit_Clus,Education_Ordinal
1989,3,105214.8,0,0,69,1,7,11,10,2.097137466283643,5.170483995038151,6.704414354964107,4.584967478670572,5.003946305945459,3.5263605246161616,4,1,0,1,1,0,0,2013,7,24,27,2,1,0,0,0,5
1974,1,38176.8,1,0,80,2,2,0,3,1.5504460211620947,1.9459101490553132,3.044522437723423,1.6094379124341003,0.6931471805599453,3.044522437723423,9,1,0,0,0,0,0,2013,9,39,2,1,1,0,0,0,5
1980,0,81928.8,1,1,90,2,4,2,5,1.783182776049518,3.367295829986474,3.9512437185814275,3.1780538303479458,3.258096538021482,3.8501476017100584,3,0,0,0,0,0,0,2013,9,33,30,1,1,0,0,0,5
1985,3,42235.2,1,0,75,6,6,1,5,1.6853704905634923,2.772588722239781,4.955827057601261,3.784189633918261,3.6888794541139363,5.236441962829949,8,0,0,0,0,0,0,2012,11,27,13,5,1,0,0,0,5
1948,4,30429.6,0,1,64,2,1,0,3,1.4395687003478859,1.3862943611198906,1.791759469228055,0.0,0.0,2.1972245773362196,6,0,0,0,0,0,0,2013,7,65,22,1,1,0,0,0,4
1950,1,188308.8,0,0,92,0,0,0,0,1.1247482629090362,1.6094379124341003,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0,0,0,0,0,2013,8,63,29,4,1,0,0,0,4
1953,3,102517.2,0,0,61,1,2,7,7,1.9380825371667785,4.04305126783455,6.137727054086234,5.1298987149230735,3.9889840465642745,3.9889840465642745,0,0,0,0,0,0,0,2013,8,60,6,5,1,0,0,0,4
1973,2,104228.4,0,0,103,1,5,6,10,2.055140517070435,4.663439094112067,6.732210706467206,4.897839799950911,4.634728988229636,3.713572066704308,2,0,0,0,0,0,0,2012,12,39,9,3,1,0,0,0,4
1975,2,82022.4,0,1,54,3,8,5,9,2.0054881027059004,2.995732273553991,4.890349128221754,3.784189633918261,3.5263605246161616,3.5263605246161616,6,0,0,0,0,0,0,2013,8,38,28,6,1,0,0,0,4
1976,1,44502.0,1,1,72,4,3,0,3,1.570002974208493,1.6094379124341003,2.833213344056216,1.0986122886681098,0.0,1.3862943611198906,8,0,0,0,0,0,0,2014,6,38,26,4,1,0,0,0,5
1969,0,60739.2,0,1,63,2,4,0,4,1.7745861482661287,1.3862943611198906,2.833213344056216,0.0,0.6931471805599453,1.6094379124341003,7,0,0,0,0,0,0,2014,4,45,18,0,1,0,0,0,4
1975,2,58999.2,0,1,24,2,5,3,3,1.8622302516766631,1.791759469228055,3.258096538021482,2.0794415416798357,0.0,4.709530201312334,6,0,0,0,0,0,0,2013,6,38,13,4,1,0,0,0,5
1966,1,73778.4,0,0,46,1,3,2,6,1.607232291151654,4.127134385045092,4.23410650459726,2.833213344056216,4.204692619390966,3.784189633918261,2,0,0,0,0,0,0,2014,6,48,27,0,1,0,0,0,5
1954,1,80504.4,0,1,47,2,7,5,8,1.9189984754722385,3.6635616461296463,5.407171771460119,4.875197323201151,3.58351893845611,3.784189633918261,4,0,0,0,0,0,0,2013,12,59,17,5,1,0,0,0,3
1974,0,107632.8,1,1,29,3,4,3,4,2.0834013486310865,3.4657359027997265,5.356586274672012,3.6375861597263857,3.367295829986474,3.7612001156935624,5,0,1,1,1,0,0,2013,9,39,10,5,1,0,0,0,5
1979,3,31021.2,1,0,52,2,2,0,3,1.3105061862047918,2.0794415416798357,2.9444389791664403,2.0794415416798357,1.791759469228055,1.791759469228055,7,0,0,0,0,0,0,2013,11,34,2,2,1,0,0,0,5
1977,1,79189.2,0,1,28,3,9,5,10,1.9796593058335408,3.1354942159291497,5.8998973535824915,3.258096538021482,3.871201010907891,2.302585092994046,7,0,0,0,0,0,0,2012,7,35,9,1,1,0,0,0,5
1953,3,52531.2,1,1,16,6,5,2,4,1.8260781474077188,1.791759469228055,4.276666119016055,1.3862943611198906,1.0986122886681098,3.044522437723423,8,0,0,0,0,0,0,2013,3,60,2,2,1,0,0,0,3
1978,0,48295.2,1,0,75,1,1,0,2,1.1247482629090362,1.6094379124341003,1.9459101490553132,1.0986122886681098,0.6931471805599453,0.6931471805599453,6,0,0,0,0,0,0,2012,12,34,19,6,1,0,0,0,5
1985,1,48070.8,1,0,89,1,6,2,3,1.749824041026481,3.4965075614664802,4.532599493153256,3.367295829986474,2.3978952727983707,4.983606621708336,8,1,0,0,0,0,0,2013,9,28,28,2,1,0,0,0,5
1975,1,24156.0,0,0,106,1,1,0,3,1.026672031199051,2.302585092994046,1.3862943611198906,2.0794415416798357,1.9459101490553132,2.5649493574615367,8,0,0,0,0,0,0,2014,3,39,17,1,1,0,0,0,2
1992,3,82418.4,0,0,63,1,4,9,10,2.057936167064734,1.3862943611198906,6.226536669287466,4.605170185988092,3.4339872044851463,3.828641396489095,2,0,0,0,0,0,0,2013,6,21,10,1,1,0,0,0,4
1960,1,95787.6,0,1,13,1,6,9,7,2.045702691419236,4.343805421853684,5.942799375126701,4.74493212836325,4.30406509320417,3.784189633918261,2,0,1,0,0,0,0,2014,3,54,31,1,1,0,0,0,5
1949,1,100604.4,0,0,86,1,9,10,5,2.0475327721663743,4.248495242049359,4.787491742782046,4.465908118654584,4.499809670330265,4.718498871295094,4,0,1,0,1,0,0,2012,12,63,16,3,1,0,0,0,4
1992,2,9633.6,0,0,69,15,0,1,0,1.6807250824647135,3.091042453358316,4.204692619390966,2.0794415416798357,2.5649493574615367,1.0986122886681098,19,0,0,0,0,0,0,2012,9,20,18,5,1,0,0,1,5
1977,3,85586.4,0,1,38,1,4,1,7,1.765447506801529,3.332204510175204,4.8283137373023015,3.2188758248682006,2.772588722239781,3.7612001156935624,2,0,0,0,0,0,0,2014,2,37,5,6,1,0,0,0,5
1957,2,72276.0,0,1,85,2,6,3,6,1.9831097569663099,3.1780538303479458,5.908082938168931,3.6888794541139363,4.406719247264253,3.713572066704308,5,0,0,0,0,0,0,2013,5,56,20,1,1,0,0,0,5
1957,2,65102.4,1,1,32,5,4,1,5,1.8269553882413483,2.0794415416798357,3.295836866004329,2.1972245773362196,1.6094379124341003,3.8066624897703196,6,0,0,0,0,0,0,2013,5,56,28,5,1,0,0,0,5
1976,0,13737.6,0,0,23,1,1,0,2,1.026672031199051,1.3862943611198906,0.0,1.9459101490553132,1.0986122886681098,1.9459101490553132,6,0,0,0,0,0,0,2013,12,37,15,3,1,0,0,0,2
1976,3,20950.8,1,0,19,3,3,1,2,1.2484412575662103,2.0794415416798357,2.833213344056216,1.3862943611198906,2.3978952727983707,3.4339872044851463,7,0,0,0,0,0,0,2013,9,37,19,4,1,0,0,0,3
1976,3,79983.59999999999,1,1,25,4,4,2,12,1.963872033379227,3.091042453358316,4.634728988229636,2.833213344056216,2.9444389791664403,1.9459101490553132,3,0,0,0,0,0,0,2012,7,36,9,1,1,0,0,0,5
1979,3,40851.6,1,0,104,1,2,0,2,1.448822238365871,1.791759469228055,2.70805020110221,1.3862943611198906,0.0,2.3978952727983707,9,0,0,0,0,0,0,2013,10,34,25,0,1,0,0,0,4
1977,3,26010.0,1,0,62,3,4,0,3,1.1947055233182955,1.3862943611198906,2.833213344056216,2.8903717578961645,1.6094379124341003,1.6094379124341003,7,0,0,0,0,0,0,2014,11,37,6,4,1,0,0,0,5
1959,1,96886.8,0,0,99,1,3,11,9,2.017844396873156,4.564348191467836,6.602587892189336,3.6888794541139363,0.0,4.532599493153256,1,0,0,0,0,0,0,2013,5,54,23,4,1,0,0,0,3
1979,2,62634.0,2,1,9,1,1,0,2,1.358504720646626,1.3862943611198906,1.6094379124341003,0.0,0.0,0.6931471805599453,8,0,0,0,0,0,0,2014,12,35,5,0,1,0,0,0,2
1987,2,83840.4,0,0,37,1,3,5,8,1.8418611059620993,1.3862943611198906,6.240275845170769,3.5263605246161616,4.875197323201151,4.007333185232471,1,0,0,0,1,0,0,2013,2,26,4,1,1,0,0,0,4
1958,4,79239.59999999999,0,1,83,2,8,3,7,1.9021737291891518,3.6635616461296463,5.19295685089021,3.8501476017100584,4.0943445622221,4.189654742026425,7,0,0,0,0,0,0,2013,1,55,20,3,1,0,0,0,5
1973,3,46664.4,1,0,24,1,1,0,3,1.4892992254175486,1.6094379124341003,2.6390573296152584,0.0,0.0,1.3862943611198906,7,0,0,0,0,0,0,2014,2,41,3,1,1,0,0,0,4
1971,1,80823.59999999999,0,1,44,5,5,6,12,2.023194430760209,3.044522437723423,5.0238805208462765,0.0,2.1972245773362196,3.58351893845611,2,0,0,0,0,0,0,2013,12,42,31,5,1,0,0,0,4
1973,1,84139.2,0,0,80,1,2,8,12,2.0241245605340272,3.871201010907891,6.403574197934815,4.564348191467836,4.07753744390572,3.4011973816621555,1,0,0,0,0,0,0,2013,1,40,26,2,1,0,0,0,4
1976,4,69996.0,0,1,94,1,6,4,13,1.9617085993863232,4.04305126783455,5.365976015021851,4.653960350157523,4.59511985013459,5.0238805208462765,4,0,0,0,0,0,0,2013,12,37,25,6,1,0,0,0,5
1973,1,29320.8,2,0,16,2,2,1,2,1.1622831138840004,1.791759469228055,2.1972245773362196,3.044522437723423,0.0,2.8903717578961645,7,0,0,0,0,0,0,2014,5,41,18,3,1,0,0,0,5
1947,1,61214.4,0,0,93,1,4,1,4,1.7373263784001205,2.5649493574615367,4.1588830833596715,1.0986122886681098,2.302585092994046,3.2188758248682006,6,0,0,0,0,0,0,2013,4,66,18,4,1,0,0,0,4
1966,1,68354.4,2,1,67,7,6,3,5,1.9016736242907473,1.9459101490553132,4.356708826689592,2.3978952727983707,1.3862943611198906,3.295836866004329,7,0,0,0,0,0,0,2013,11,47,10,3,1,0,0,0,3
1955,1,46797.6,1,1,99,3,2,0,3,1.5451936315479267,1.6094379124341003,2.70805020110221,0.0,0.0,1.791759469228055,8,0,0,0,0,0,1,2012,3,57,11,3,1,0,0,0,5
1958,2,77818.8,0,0,49,1,9,3,6,2.013462641203866,3.9512437185814275,5.860786223465865,4.553876891600541,4.442651256490317,4.6913478822291435,5,0,0,0,0,0,0,2012,11,54,13,5,1,0,0,0,5
1990,1,20984.4,1,0,44,1,1,0,2,1.026672031199051,1.3862943611198906,0.6931471805599453,2.0794415416798357,1.6094379124341003,1.9459101490553132,7,0,0,0,0,0,0,2013,3,23,18,1,1,0,0,0,1
1990,3,80367.59999999999,0,0,105,1,8,7,12,1.968087962547812,3.258096538021482,6.07073772800249,4.997212273764115,4.736198448394496,4.634728988229636,3,0,0,0,0,0,0,2013,5,23,17,0,1,0,0,0,4
1955,2,89564.4,0,0,80,1,6,9,9,2.0634599936152447,4.219507705176107,6.142037405587356,4.990432586778736,0.0,2.833213344056216,3,0,0,0,1,0,0,2013,5,58,18,2,1,0,0,0,4
1967,2,107486.4,0,0,51,1,7,7,9,2.003738566985318,3.332204510175204,6.882437470997847,5.288267030694535,5.272999558563747,4.174387269895637,4,0,1,0,1,0,0,2012,9,45,15,2,1,0,0,0,2
1949,3,61578.0,0,0,52,1,2,2,5,1.6684735252826461,3.4657359027997265,3.6888794541139363,2.833213344056216,3.4339872044851463,3.7376696182833684,2,0,0,0,0,0,0,2014,2,65,23,3,1,0,0,0,5
1975,1,32101.2,2,0,33,1,1,0,2,1.0804178182729878,1.6094379124341003,1.791759469228055,0.0,1.3862943611198906,0.6931471805599453,8,0,0,0,0,0,0,2014,5,39,22,4,1,0,0,0,5
1982,1,42627.6,1,0,15,2,3,0,3,1.3437034446606386,2.1972245773362196,3.1354942159291497,2.5649493574615367,1.791759469228055,2.4849066497880004,7,0,0,0,0,0,0,2013,3,31,10,3,1,0,0,0,2
1970,4,48708.0,1,1,37,5,3,4,3,1.804210600378433,1.3862943611198906,3.9318256327243257,1.9459101490553132,2.4849066497880004,3.6375861597263857,6,1,0,0,0,0,0,2013,2,43,10,3,1,0,0,0,5
1953,2,49064.4,1,1,39,3,3,1,3,1.6144954397020792,2.0794415416798357,3.8066624897703196,2.3978952727983707,2.3978952727983707,3.784189633918261,9,0,0,0,0,0,0,2013,6,60,5,6,1,0,0,0,5
1966,1,68354.4,2,1,67,7,6,3,5,1.9016736242907473,1.9459101490553132,4.356708826689592,2.3978952727983707,1.3862943611198906,3.295836866004329,7,0,0,0,0,0,0,2013,11,47,10,3,1,0,0,0,3
1952,0,26715.6,1,1,38,2,1,0,3,1.4196068415100236,1.3862943611198906,1.0986122886681098,0.0,0.0,1.0986122886681098,6,0,0,0,0,0,1,2014,3,62,30,3,1,0,0,0,5
1970,1,61246.8,1,1,18,2,6,2,4,1.7340313214932865,4.219507705176107,4.382026634673881,4.189654742026425,0.0,4.700480365792417,7,0,0,0,0,0,0,2012,10,42,12,0,1,0,0,0,4
1956,1,79758.0,0,1,8,3,11,9,12,2.0912545398202895,1.3862943611198906,5.3230099791384085,3.6635616461296463,3.4011973816621555,2.70805020110221,6,0,0,0,1,0,0,2013,3,57,30,2,1,0,0,0,4
1983,3,33108.0,1,0,45,1,1,0,2,1.2484412575662103,1.3862943611198906,1.791759469228055,0.0,0.0,0.6931471805599453,7,0,0,0,0,0,0,2013,4,30,23,5,1,0,0,0,3
1963,1,66910.8,0,1,91,5,10,3,8,2.0180397367202874,1.3862943611198906,4.454347296253507,2.3978952727983707,2.0794415416798357,4.356708826689592,8,0,0,0,0,0,0,2012,11,49,28,6,1,0,0,0,5
1951,4,67861.2,1,1,55,3,2,1,4,1.6659050929776016,2.0794415416798357,3.4965075614664802,2.8903717578961645,1.0986122886681098,2.833213344056216,4,0,0,0,0,0,0,2014,7,63,5,2,1,0,0,0,4
1974,2,4202.4,1,0,63,0,0,0,0,1.1247482629090362,1.6094379124341003,0.6931471805599453,0.0,0.0,0.6931471805599453,14,0,0,0,0,0,0,2013,4,39,13,2,1,0,0,1,5
1960,0,94023.6,0,1,58,1,10,2,11,2.0321774069005953,4.836281906951478,6.1675164908883415,3.6888794541139363,5.0369526024136295,3.5553480614894135,8,0,0,0,0,0,0,2013,4,53,16,5,1,0,0,0,2
1979,3,49896.0,1,1,22,3,2,1,3,1.63454690370149,2.1972245773362196,3.2188758248682006,1.6094379124341003,0.0,1.3862943611198906,5,0,0,0,0,0,0,2012,10,33,12,0,1,0,0,0,5
1966,2,42949.2,2,1,101,2,1,0,3,1.503300998004841,1.3862943611198906,1.791759469228055,0.0,0.0,1.3862943611198906,8,0,0,0,0,0,0,2013,6,47,5,6,1,0,0,0,3
1981,1,52768.8,1,0,26,5,6,4,6,1.938834108912874,1.3862943611198906,4.624972813284271,0.0,0.0,4.290459441148391,7,0,0,0,0,0,0,2012,12,31,12,6,1,0,0,0,4
1995,3,96160.8,0,0,18,1,2,7,11,2.064246149825027,3.4011973816621555,5.645446897643238,3.970291913552122,3.295836866004329,3.295836866004329,5,0,1,1,1,1,0,2014,2,19,14,0,1,0,0,0,5
1958,1,98816.4,0,0,45,1,7,7,10,1.9921803857562759,4.060443010546419,6.740519359606223,5.313205979041787,4.897839799950911,4.1588830833596715,3,1,0,0,1,0,0,2012,6,54,11,1,1,0,0,0,2
1953,1,65458.8,0,1,15,2,5,1,4,1.856716243803005,1.791759469228055,1.9459101490553132,0.0,0.0,2.302585092994046,7,0,0,0,0,0,0,2014,3,61,3,1,1,0,0,0,4
1981,3,52812.0,1,0,53,6,10,2,6,1.8337800047354695,3.6888794541139363,5.459585514144159,4.465908118654584,4.290459441148391,3.8918202981106265,9,0,0,0,0,0,0,2012,10,31,13,2,1,0,0,0,5
1967,3,59541.6,1,1,84,4,3,1,3,1.696412959743625,1.9459101490553132,3.295836866004329,1.6094379124341003,1.0986122886681098,2.70805020110221,7,0,0,0,0,0,0,2013,1,46,26,2,1,0,0,0,3
1974,3,66711.59999999999,0,1,70,2,6,6,3,1.9021737291891518,2.4849066497880004,4.8283137373023015,2.4849066497880004,1.6094379124341003,4.672828834461906,6,1,0,0,0,0,0,2013,8,39,21,6,1,0,0,0,5
1968,3,65013.6,0,1,86,1,2,2,5,1.783182776049518,2.5649493574615367,3.6888794541139363,1.6094379124341003,0.0,2.0794415416798357,2,0,0,0,0,0,0,2014,1,46,21,5,1,0,0,0,5
1964,2,59976.0,0,1,86,2,3,1,5,1.7405504459900154,1.6094379124341003,4.007333185232471,2.6390573296152584,2.302585092994046,2.70805020110221,5,0,0,0,0,0,0,2013,10,49,23,6,1,0,0,0,5
1983,1,82930.8,0,0,17,1,6,6,7,2.0438428811346405,3.367295829986474,6.131226489483141,4.8283137373023015,3.4011973816621555,4.564348191467836,4,0,0,1,0,0,0,2012,9,29,11,5,1,0,0,0,5
1975,2,51986.4,0,0,32,1,3,0,4,1.63454690370149,2.3978952727983707,3.8918202981106265,2.3978952727983707,1.0986122886681098,2.9444389791664403,7,0,0,0,0,0,0,2014,4,39,21,1,1,0,0,0,5
1970,1,97142.4,0,0,27,1,8,5,11,2.036587408288116,5.204006687076795,6.536691597591305,3.7376696182833684,3.332204510175204,3.8066624897703196,8,0,1,1,1,0,0,2013,2,43,28,4,1,0,0,0,5
1950,3,81493.2,0,1,70,3,6,7,11,1.9854421800760271,1.3862943611198906,5.877735781779639,4.1588830833596715,3.367295829986474,0.0,3,0,0,0,0,0,0,2014,5,64,22,4,1,0,0,0,4
1976,1,44841.6,1,0,11,1,1,0,2,1.1622831138840004,1.791759469228055,2.4849066497880004,1.0986122886681098,1.0986122886681098,2.3978952727983707,6,1,0,0,0,0,0,2013,12,37,16,1,1,0,0,0,3
1963,1,87393.59999999999,0,1,24,6,6,3,13,2.0917655066433745,1.3862943611198906,5.4638318050256105,2.995732273553991,2.70805020110221,5.327876168789581,7,0,0,0,0,0,0,2013,2,50,14,4,1,0,0,0,3
1948,3,87670.8,0,1,43,1,9,3,13,1.9502841776383666,4.7535901911063645,6.042632833682381,0.0,4.418840607796598,4.276666119016055,4,0,0,0,0,0,0,2013,8,65,31,2,1,0,0,0,4
1977,1,9000.0,0,0,66,1,2,0,3,1.2484412575662103,2.995732273553991,2.4849066497880004,2.4849066497880004,0.6931471805599453,2.833213344056216,8,0,0,0,0,0,0,2012,11,35,13,5,1,0,0,0,1
1972,1,52588.8,1,1,25,4,3,1,4,1.7272161148848966,1.6094379124341003,3.7612001156935624,2.5649493574615367,1.3862943611198906,3.4965075614664802,8,0,0,0,0,0,0,2012,9,40,15,2,1,0,0,0,5
1976,1,53182.8,1,1,25,2,2,0,3,1.496434016604423,1.3862943611198906,2.1972245773362196,0.0,0.0,1.3862943611198906,5,0,0,0,0,0,0,2014,4,38,17,4,1,0,0,0,3
1973,1,30268.8,1,0,43,2,1,1,3,1.1947055233182955,2.5649493574615367,2.5649493574615367,2.4849066497880004,1.0986122886681098,2.1972245773362196,3,0,0,0,0,0,0,2014,3,41,16,3,1,0,0,0,1
1993,2,100233.6,0,0,14,1,4,10,8,1.985698580294149,4.795790545596741,6.520621127558696,4.90527477843843,3.8066624897703196,4.997212273764115,1,1,0,0,1,0,0,2014,1,21,5,3,1,0,0,0,5
1970,4,80842.8,0,1,88,4,7,4,10,2.100859498736788,1.3862943611198906,4.2626798770413155,3.6375861597263857,2.70805020110221,3.7612001156935624,4,0,1,1,0,0,0,2012,11,42,17,2,1,0,0,0,3
1953,3,40082.4,1,1,67,3,2,1,3,1.496434016604423,1.791759469228055,2.995732273553991,2.3978952727983707,1.791759469228055,2.1972245773362196,8,0,0,0,0,0,0,2013,7,60,18,4,1,0,0,0,5
1966,1,64611.6,0,1,71,4,8,5,3,1.938834108912874,1.3862943611198906,4.48863636973214,2.995732273553991,1.6094379124341003,4.30406509320417,7,0,0,0,0,0,0,2013,6,47,27,4,1,0,0,0,3
1950,3,59894.4,0,1,12,4,10,5,7,1.9831097569663099,2.4849066497880004,5.4116460518550396,3.4965075614664802,3.912023005428146,3.7612001156935624,8,1,0,0,0,0,0,2012,7,62,9,1,1,0,0,0,3
1994,2,95092.8,0,0,65,1,4,10,7,1.969559219559395,4.663439094112067,4.836281906951478,5.3612921657094255,4.127134385045092,5.5053315359323625,1,0,0,1,1,0,0,2012,12,18,19,6,1,0,0,0,5
1973,3,55263.6,1,0,53,3,3,2,4,1.63454690370149,2.6390573296152584,4.532599493153256,2.995732273553991,2.0794415416798357,3.258096538021482,5,0,0,0,0,0,0,2013,2,40,17,3,1,0,0,0,5
1961,0,60733.2,0,1,105,6,4,5,7,1.9659980865692606,1.3862943611198906,3.2188758248682006,1.9459101490553132,0.0,1.6094379124341003,6,0,1,0,0,0,0,2012,4,51,10,5,1,0,0,0,4
1950,3,81493.2,0,1,70,3,6,7,11,1.9854421800760271,1.3862943611198906,5.877735781779639,4.1588830833596715,3.367295829986474,0.0,3,0,0,0,0,0,0,2014,5,64,22,4,1,0,0,0,4
1951,1,66620.4,1,1,60,5,11,1,6,1.9730196976615502,1.3862943611198906,4.6913478822291435,0.0,1.9459101490553132,3.6109179126442243,9,0,0,0,0,0,0,2012,9,61,27,4,1,0,0,0,4
1976,1,95008.8,0,0,9,1,5,6,7,2.077529254438304,3.713572066704308,6.251903883165888,5.267858159063328,4.532599493153256,4.867534450455582,2,0,0,1,1,0,0,2013,11,37,1,0,1,0,0,0,4
1950,4,89830.8,0,0,70,1,6,5,11,1.9955309424011354,4.343805421853684,6.421622267806518,4.897839799950911,4.634728988229636,4.30406509320417,3,0,0,0,1,0,0,2013,3,63,6,6,1,0,0,0,2
1970,3,83371.2,0,0,10,1,4,6,4,1.884565958136911,4.499809670330265,6.327936783729195,4.1588830833596715,2.302585092994046,4.219507705176107,2,0,0,0,0,0,0,2013,9,43,30,1,1,0,0,0,4
1969,3,67840.8,0,1,42,4,10,4,7,2.0211216991844965,2.3978952727983707,4.127134385045092,2.3978952727983707,0.0,3.8501476017100584,8,0,1,0,0,1,0,2013,7,44,23,5,1,0,0,0,5
1955,1,78388.8,0,1,7,3,6,2,9,1.9410622367698473,1.3862943611198906,4.634728988229636,3.091042453358316,3.4965075614664802,1.791759469228055,4,0,0,0,0,0,0,2014,11,59,1,2,1,0,0,0,4
1960,3,86047.2,0,1,23,4,9,5,7,2.0595810311938556,4.0943445622221,5.537334267018537,4.5217885770490405,4.59511985013459,2.70805020110221,5,0,0,0,0,0,0,2012,11,52,13,5,1,0,0,0,5
1956,2,96380.4,0,0,71,1,3,4,10,1.9872256448383663,2.70805020110221,5.961005339623274,5.0106352940962555,4.5217885770490405,4.060443010546419,1,0,0,0,0,0,0,2013,8,57,20,5,1,0,0,0,5
1973,2,66312.0,0,1,88,2,8,10,5,2.044154953031669,2.4849066497880004,3.9889840465642745,2.4849066497880004,0.0,5.493061443340548,6,0,0,0,0,0,0,2012,12,39,12,6,1,0,0,0,4
1983,1,25270.8,1,0,47,3,3,0,3,1.2917246727283112,1.9459101490553132,2.995732273553991,1.3862943611198906,1.3862943611198906,2.1972245773362196,6,0,0,0,0,0,0,2014,7,31,1,5,1,0,0,0,3
1965,2,55186.8,0,1,104,4,3,2,7,1.7867156538126496,3.6109179126442243,4.477336814478207,3.367295829986474,3.2188758248682006,2.5649493574615367,3,0,0,0,0,0,0,2012,10,47,22,1,1,0,0,0,5
1961,0,74644.8,0,2,45,1,4,5,12,1.9136307769773249,3.912023005428146,5.5134287461649825,5.0238805208462765,3.8501476017100584,4.941642422609304,3,0,0,0,0,0,0,2012,12,51,9,3,1,0,0,0,5
1974,2,58118.4,0,1,10,5,7,1,6,1.9158946735023363,1.9459101490553132,3.9318256327243257,1.6094379124341003,1.3862943611198906,3.7612001156935624,8,0,0,0,0,0,0,2012,10,38,18,4,1,0,0,0,4
1954,1,57243.6,0,1,102,4,6,3,8,1.9315065352001681,1.3862943611198906,4.90527477843843,2.6390573296152584,3.295836866004329,4.820281565605037,5,0,0,0,0,0,0,2013,5,59,29,6,1,0,0,0,5
1976,2,97402.8,0,0,54,1,5,7,9,2.0999171624480453,3.1780538303479458,6.419994928147142,4.394449154672439,4.127134385045092,3.332204510175204,2,0,0,0,0,0,0,2013,4,37,14,3,1,0,0,0,3
1977,3,74473.2,0,1,19,3,10,4,7,2.0112090454763987,2.3978952727983707,4.442651256490317,0.0,3.4339872044851463,3.6635616461296463,6,0,1,0,0,0,0,2013,8,36,31,2,1,0,0,0,5
1952,1,71294.4,0,0,63,1,4,2,8,1.7163798514467992,4.2626798770413155,5.111987788356544,3.4339872044851463,3.784189633918261,2.4849066497880004,3,0,0,0,0,0,0,2014,4,62,19,2,1,0,0,0,3
1966,1,56269.2,0,1,98,1,2,1,4,1.5875644833216505,2.772588722239781,3.1780538303479458,3.4011973816621555,2.772588722239781,4.127134385045092,4,0,0,0,0,0,0,2013,1,47,9,6,1,0,0,0,2
1977,1,63844.8,1,1,47,1,1,0,3,1.5163019408528369,1.3862943611198906,2.1972245773362196,1.0986122886681098,0.0,1.9459101490553132,4,0,0,0,0,0,0,2014,3,37,20,4,1,0,0,0,3
1949,1,67467.59999999999,0,1,79,2,2,1,5,1.68988188256892,3.4657359027997265,3.4657359027997265,2.833213344056216,0.0,1.6094379124341003,4,0,0,0,0,0,0,2013,12,64,20,0,1,0,0,0,4
1987,1,98799.6,0,0,67,1,4,3,10,2.1020724819156342,1.3862943611198906,5.886104031450156,3.8501476017100584,4.499809670330265,2.8903717578961645,2,0,0,1,0,0,0,2013,3,26,30,2,1,0,0,0,4
1968,2,94975.2,1,1,40,2,8,1,8,1.875710366758475,2.995732273553991,5.4116460518550396,3.091042453358316,3.784189633918261,2.833213344056216,6,0,0,0,0,0,0,2014,4,46,24,4,1,0,0,0,5
1993,2,9000.0,1,0,70,4,3,2,2,1.327761429538331,3.044522437723423,2.9444389791664403,2.1972245773362196,3.295836866004329,3.713572066704308,9,0,0,0,0,0,0,2012,3,19,12,1,1,0,0,0,1
1980,0,18344.4,1,0,67,2,1,1,2,1.0804178182729878,1.791759469228055,2.1972245773362196,1.6094379124341003,1.3862943611198906,2.6390573296152584,7,1,0,0,0,0,0,2012,10,32,10,6,1,0,0,0,5
1976,1,44740.8,1,1,53,1,0,0,3,1.3437034446606386,1.6094379124341003,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.9459101490553132,6,0,0,0,0,0,0,2013,3,37,29,0,1,0,0,0,2
1980,2,58231.2,1,0,39,1,2,1,4,1.4741440143630178,3.044522437723423,3.1780538303479458,3.784189633918261,3.044522437723423,2.302585092994046,3,0,0,0,0,0,0,2013,12,33,24,5,1,0,0,0,5
1988,2,88144.8,0,0,102,1,2,4,6,2.066316116134761,4.343805421853684,5.863631175598097,4.04305126783455,2.70805020110221,5.170483995038151,5,1,0,0,0,0,0,2014,1,26,3,0,1,0,0,0,3
1950,1,70328.4,0,1,70,3,2,3,9,2.0505192396434,1.3862943611198906,4.465908118654584,0.0,0.0,2.995732273553991,8,0,1,0,0,0,0,2012,12,62,23,3,1,0,0,0,4
1956,1,60884.4,0,1,68,1,2,0,4,1.6920895459931111,1.3862943611198906,2.4849066497880004,0.0,0.0,2.3978952727983707,6,0,1,0,0,0,0,2013,11,57,5,5,1,0,0,0,5
1965,1,48960.0,1,2,84,2,3,0,3,1.4818766360989102,1.3862943611198906,3.332204510175204,2.1972245773362196,3.4339872044851463,2.3978952727983707,7,0,0,0,0,0,1,2013,1,48,1,5,1,0,0,0,5
